STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CDSD,CLDD,DP01,DP10,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,HTDD,PRCP,SNOW,TAVG,TMAX,TMIN
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1982-09,1568.1,249.6,13,11,0,0,0,0,0,30,16,17.2,0,0,50.5,35.6,0,0,163.8,0,26.6,31.5,21.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1982-10,1723.5,155.4,7,7,0,0,0,0,0,29,1,7.8,0,0,54.6,32.2,12.2,12.2,128.9,0,22.9,27.8,18.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1982-11,1824.3,100.8,7,3,0,0,0,0,0,29,0,8.9,0,0,31.8,31.1,18.6,6.4,47.4,0,21.5,26.1,16.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1982-12,1896.4,72.1,6,1,0,0,0,0,0,25,0,2.8,0,0,3.3,30,74.5,55.9,8.7,0,18.9,23.7,14.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1983-01,8.1,8.1,6,5,0,0,0,0,0,9,0,1.1,0,0,27.2,26.1,205.3,130.8,61.9,0,14.2,19.3,9.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1983-02,14.2,6.1,9,8,0,0,0,0,0,12,0,1.7,0,0,53.3,26.7,306.1,100.8,194.1,0,14.9,19.6,10.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1983-03,41.5,27.3,11,10,0,0,0,0,0,19,0,3.9,0,0,36.3,30.6,355.7,49.6,185.7,0,17.4,22.9,12
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1983-04,108.7,67.2,7,6,0,0,0,0,0,27,1,9.4,0,0,23.6,32.2,362.2,6.5,82.2,0,20.6,26.6,14.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1983-05,299.8,191.1,2,2,0,0,0,0,0,31,11,13.3,0,0,45.5,33.9,362.2,0,61.5,0,24.7,31,18.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1983-06,555.9,256.1,13,9,0,0,0,0,0,30,14,20,0,0,64.3,33.9,362.2,0,216.2,0,26.9,31.9,21.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1983-07,858.5,302.6,11,7,0,0,0,0,0,30,27,20.6,0,0,35.3,36.7,0,0,74.1,0,28.4,33.7,23.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1983-08,1154.2,295.7,12,10,0,0,0,0,0,30,22,22.2,0,0,34.3,35.6,0,0,155.8,0,28.2,32.9,23.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1983-09,1396.8,242.6,11,6,0,0,0,0,0,30,11,16.7,0,0,24.9,35,0,0,115.7,0,26.4,31,21.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1983-10,1567.6,170.8,12,7,0,0,0,0,0,29,1,13.3,0,0,75.2,32.2,0,0,144.1,0,24.4,28.9,19.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1983-11,1611.9,44.3,7,5,0,0,0,0,0,26,0,5,0,0,25.7,28.9,34.8,34.8,49.1,0,18.6,23.6,13.7
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1983-12,1650.2,38.3,8,6,0,0,0,3,0,19,0,-5.6,0,0,52.8,28.3,125.7,90.9,125.5,0,16.4,21.3,11.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1984-01,18.4,18.4,5,5,0,0,0,0,0,10,0,2.2,0,0,19.8,26.7,256.8,131.1,53.8,0,14.6,19.6,9.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1984-02,40.1,21.7,9,4,,0,0,0,0,25,0,1.7,,0,24.1,29.4,320.2,63.4,76.6,0,16.9,23.8,10
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1984-03,97,56.9,4,2,0,0,0,0,0,28,0,0.6,0,0,10.7,30.6,360.8,40.6,23.4,0,18.8,26.1,11.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1984-04,185.4,88.4,6,3,0,0,0,0,0,30,5,7.2,0,0,53.1,33.3,367.9,7.1,70.1,0,21.2,28.6,13.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1984-05,365.9,180.5,9,6,0,0,0,0,0,28,14,11.1,0,0,55.4,36.7,367.9,0,143.3,0,24.8,31.7,17.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1984-06,581.4,215.5,14,11,0,0,0,0,0,29,20,10.6,0,0,61,34.4,367.9,0,219.5,0,25.8,32.2,19.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1984-07,,,20,15,0,0,,,,,,,0,0,88.6,,,,256.3,0,,,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1984-08,,,11,7,0,0,,,,,,,0,0,105.9,,,,237.5,0,,,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1984-09,,,8,6,0,0,,,,,,,0,0,40.6,,,,104.9,0,,,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1984-10,,,5,1,0,0,,,0,28,6,,0,0,3,33.3,,,6.6,0,,30.8,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1984-11,,56,5,3,0,0,0,0,0,27,0,2.8,0,0,26.2,31.1,,40.2,38.7,0,18.9,25.4,12.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1984-12,,45.1,3,2,0,0,0,2,0,28,0,-0.6,0,0,4.6,29.4,,41.7,7.9,0,18.4,25.5,11.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1985-01,16.9,16.9,8,5,0,0,0,5,0,16,0,-7.8,0,0,12.4,30,,169,35.6,0,13.4,21.2,5.7
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1985-02,58,41.1,6,5,0,0,0,1,0,20,0,-2.2,0,0,10.4,31.7,,74.7,27,0,17.1,24.2,10.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1985-03,132.2,74.2,4,4,0,0,0,0,0,30,0,1.1,0,0,36.8,31.1,,13,67.1,0,20.4,28,12.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1985-04,241.2,109,3,3,0,0,0,0,0,30,6,5,0,0,12.7,33.9,,7.3,24.4,0,21.9,29.1,14.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1985-05,,,9,7,0,0,,,,,,,0,0,22.9,,,,80.3,0,,,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1985-06,,,11,10,0,0,,,,,,,0,0,62.5,,,,295.4,0,,,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1985-07,,,15,14,0,0,,,,,,,0,0,45.2,,,,200.6,0,,,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1985-08,,271.3,21,13,0,0,0,0,0,30,19,20,0,0,39.1,33.9,,0,217.4,0,27.4,32.3,22.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1985-09,,204.1,13,10,0,0,0,0,0,27,8,19.4,0,0,38.1,33.3,,0,182.3,0,25.9,30.4,21.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1985-10,,218.8,9,4,0,0,0,0,0,30,4,17.2,0,0,30.2,33.3,,0,74.7,0,25.6,30.3,20.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1985-11,,127.5,6,1,0,0,0,0,0,29,0,6.1,0,0,3.8,30,,10.9,7.7,0,22.2,27.4,17.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1985-12,,24.7,3,3,0,0,0,2,0,16,0,-4.4,0,0,42.4,28.3,,137.9,73.9,0,14.7,20.8,8.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1986-01,6.2,6.2,9,8,0,0,0,2,0,18,0,-4.4,0,0,124.5,26.7,,113.7,239.2,0,14.9,20.8,8.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1986-02,39.7,33.5,6,5,0,0,0,0,0,23,0,1.7,0,0,14.7,28.9,,47.1,48,0,17.9,24.4,11.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1986-03,105.4,65.7,10,6,0,0,0,0,0,27,0,1.1,0,0,25.9,31.1,,55.2,90.7,0,18.7,24.8,12.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1986-04,162.5,57.1,3,1,0,0,0,0,0,30,4,5,0,0,15.5,34.4,,11.4,18.3,0,19.9,28,11.7
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1986-05,339.4,176.9,3,2,0,0,0,0,0,31,11,11.7,0,0,15.5,35,,0,23.4,0,24,31.2,16.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1986-06,588.4,249,16,12,0,0,0,0,0,30,17,19.4,0,0,58.4,35,,0,220.7,0,26.6,32,21.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1986-07,,,16,12,0,0,,,,,,,0,0,26.4,,,,144.6,0,,,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1986-08,,281.7,16,11,0,0,0,0,0,31,23,20.6,0,0,53.1,34.4,,0,207,0,27.4,32.6,22.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1986-09,,256,7,6,0,0,0,0,0,30,17,18.9,0,0,37.1,33.3,,0,102.4,0,26.9,31.9,21.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1986-10,,181.7,6,4,0,0,0,0,0,31,8,15,0,0,17,33.3,,0,42.6,0,24.2,29,19.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1986-11,,146.9,7,4,,0,0,0,0,28,0,10.6,,0,15,30.6,,0,35.4,0,23.6,28.1,19.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1986-12,,45.9,7,5,0,0,0,0,0,22,0,8.9,0,0,22.9,28.9,,36.4,62.2,0,18.6,22.9,14.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1987-02,,14.8,10,6,0,0,0,0,0,21,0,1.1,0,0,34.8,28.3,,71.6,80.7,0,16.3,22.4,10.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1987-03,,46.1,10,9,0,0,0,0,0,26,0,4.4,0,0,89.7,28.9,,30.5,315,0,18.9,24.2,13.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1987-04,,,2,2,0,0,,,,,,,0,0,10.4,,,,13.2,0,,,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1987-05,,190,9,7,0,0,0,0,0,31,3,10.6,0,0,22.9,32.8,,0,86.4,0,24.5,30.2,18.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1987-06,,272.3,10,9,0,0,0,0,0,30,22,18.3,0,0,38.1,35,,0,98.6,0,27.4,33,21.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1987-07,,286,15,10,0,0,0,0,0,30,28,21.1,0,0,17,35,0,0,93.5,0,28.2,33.6,22.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1987-08,,301.3,7,6,0,0,0,0,0,31,27,19.4,0,0,40.4,36.1,0,0,79.8,0,28.1,33.8,22.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1987-09,,240.6,10,8,0,0,0,0,0,29,14,18.3,0,0,67.3,34.4,0,0,142.1,0,26.6,31.6,21.7
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1987-10,,94.1,3,2,0,0,0,0,0,31,0,10,0,0,43.7,28.9,5.3,5.3,49.3,0,21.2,26.1,16.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1987-11,,76.6,11,7,0,0,0,0,0,27,0,6.7,0,0,144.3,28.9,27.7,22.4,284.6,0,20.1,24.4,15.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1987-12,,31.1,3,2,0,0,0,0,0,24,0,1.7,0,0,7.4,27.2,93.8,66.1,15.8,0,17.2,23.1,11.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1988-01,10.3,10.3,9,4,0,0,0,1,0,13,0,0,0,0,77,26.7,240.2,146.4,132.2,0,13.8,19.5,8.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1988-02,32.6,22.3,5,4,0,0,0,0,0,16,0,1.1,0,0,12.2,31.7,351.9,111.7,43.7,0,15.3,22,8.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1988-03,75.7,43.1,7,6,0,0,0,0,0,25,0,3.3,0,0,83.8,28.9,397.8,45.9,207.6,0,18.2,24.3,12.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1988-04,179.7,104,3,1,0,0,0,0,0,29,2,7.2,0,0,6.9,32.8,404.7,6.9,10,0,21.6,28.6,14.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1988-05,325.7,146,5,4,0,0,0,0,0,31,7,11.7,0,0,31,34.4,404.7,0,68.6,0,23,29.7,16.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1988-06,563.1,237.4,11,9,0,0,0,0,0,30,10,15,0,0,80.3,33.9,404.7,0,223.8,0,26.3,31.4,21
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1988-07,829.2,266.1,15,12,0,0,0,0,0,31,14,18.9,0,0,25.4,34.4,0,0,181.7,0,26.9,31.9,21.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1988-08,1109.3,280.1,20,15,0,0,0,0,0,31,21,21.1,0,0,91.7,34.4,0,0,200.2,0,27.4,32.3,22.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1988-09,1371.8,262.5,10,6,0,0,0,0,0,30,20,17.8,0,0,57.2,33.9,0,0,121.8,0,27.1,31.9,22.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1988-10,1481.4,109.6,2,1,0,0,0,0,0,30,1,10,0,0,41.1,32.2,0.5,0.5,42.1,0,22,27.6,16.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1988-11,1559.6,78.2,5,4,0,0,0,0,0,28,0,7.2,0,0,175.3,30,11,10.5,217.5,0,20.6,26.3,14.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1988-12,1576.6,17,4,3,0,0,0,1,0,19,0,-1.7,0,0,34.8,27.8,100,89,47.1,0,16,22.1,9.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1989-01,40,40,2,2,0,0,0,0,0,29,0,3.9,0,0,68.6,28.3,125.9,25.9,101.9,0,18.8,24.8,12.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1989-02,88.9,48.9,1,0,0,0,0,3,0,20,0,-2.2,0,0,1.5,29.4,195.7,69.8,1.5,0,17.6,24.5,10.7
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1989-03,190.2,101.3,9,5,0,0,0,0,0,28,0,4.4,0,0,18.5,30.6,226.3,30.6,40.1,0,20.6,26.7,14.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1989-04,292.4,102.2,5,4,0,0,0,0,0,30,2,6.1,0,0,54.4,32.2,231,4.7,88.9,0,21.6,28.6,14.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1989-05,484.5,192.1,6,4,0,0,0,0,0,31,13,11.7,0,0,48.3,34.4,231,0,70.1,0,24.5,31.3,17.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1989-06,731.7,247.2,14,13,0,0,0,0,0,29,21,19.4,0,0,81.3,35,231,0,252.2,0,26.9,32.6,21.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1989-07,1019.3,287.6,19,14,0,0,0,0,0,31,26,20,0,0,36.1,35,0,0,190,0,27.6,32.9,22.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1989-08,1300.9,281.6,10,9,0,0,0,0,0,31,22,20,0,0,57.2,34.4,0,0,149.7,0,27.4,32.7,22.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1989-09,1558.2,257.3,14,9,0,0,0,0,0,30,13,20,0,0,76.2,33.9,0,0,194,0,26.9,31.5,22.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1989-10,1722.3,164.1,3,2,0,0,0,0,0,29,3,5,0,0,5.8,32.8,15.6,15.6,8.6,0,23.1,28,18.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1989-11,1792,69.7,5,4,0,0,0,0,0,27,0,7.8,0,0,14.7,29.4,34.4,18.8,44.7,0,20,25.8,14.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1989-12,,,,,0,0,,,,,,,0,0,,,,,,0,,,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1990-01,43,43,3,1,0,0,0,0,0,27,0,3.3,0,0,8.6,28.3,,35.9,10.4,0,18.6,24.9,12.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1990-02,117,74,5,4,0,0,0,0,0,26,0,6.1,0,0,67.1,29.4,,21.6,105.7,0,20.2,26.2,14.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1990-03,177,60,4,3,0,0,0,0,0,31,0,8.3,0,0,25.4,31.1,,11.1,53.5,0,19.9,26.7,13.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1990-04,277.6,100.6,5,5,0,0,0,0,0,30,1,5,0,0,7.1,32.8,,6.4,24.1,0,21.5,27.7,15.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1990-05,503.6,226,5,3,0,0,0,0,0,30,18,13.3,0,0,16.3,35.6,,0,27.3,0,25.9,32,19.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1990-06,743.1,239.5,14,11,0,0,0,0,0,29,17,16.1,0,0,45.7,37.2,,0,271.1,0,27,32.5,21.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1990-07,1031.6,288.5,11,9,0,0,0,0,0,31,24,20.6,0,0,113.8,36.1,0,0,254.8,0,27.6,33,22.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1990-08,1320.9,289.3,14,11,0,0,0,0,0,31,24,20,0,0,44.7,35,0,0,163.4,0,27.7,33,22.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1990-09,1566,245.1,6,6,0,0,0,0,0,28,21,18.9,0,0,66.5,35,0,0,127.7,0,27.1,32.3,21.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1990-10,1763.3,197.3,7,4,0,0,0,0,0,31,3,8.3,0,0,31,33.3,5.3,5.3,56.7,0,24.5,29.4,19.7
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1990-11,1839.2,75.9,7,5,0,0,0,0,0,30,0,7.2,0,0,10.2,29.4,20.8,15.5,32.8,0,20.4,26,14.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1990-12,1899,59.8,2,2,0,0,0,0,0,29,0,3.3,0,0,2.5,29.4,67.3,46.5,5,0,18.8,25.1,12.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1991-01,54.4,54.4,9,6,0,0,0,0,0,22,0,2.2,0,0,52.6,29.4,109.4,42.1,96.8,0,18.8,24.2,13.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1991-02,83.6,29.2,5,3,0,0,0,1,0,22,0,-1.1,0,0,8.4,28.9,160.2,50.8,17.3,0,17.5,23.6,11.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1991-03,167.7,84.1,8,7,0,0,0,0,0,26,0,2.2,0,0,79.2,31.1,188.6,28.4,196,0,20.2,26.6,13.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1991-04,318.3,150.6,10,7,0,0,0,0,0,28,5,8.3,0,0,44.2,33.3,190.6,2,113.4,0,23.6,29.4,17.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1991-05,543.8,225.5,11,7,0,0,0,0,0,29,15,17.8,0,0,32.5,33.3,190.6,0,155,0,26.1,31.4,20.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1991-06,783.8,240,17,11,0,0,0,0,0,29,16,17.8,0,0,20.8,33.9,190.6,0,130.1,0,26.6,31.7,21.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1991-07,1060.6,276.8,20,15,0,0,0,0,0,30,20,21.7,0,0,43.7,34.4,0,0,189.8,0,27.6,32.4,22.7
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1991-08,1337.9,277.3,13,7,0,0,0,0,0,29,20,21.1,0,0,19.6,35.6,0,0,63.8,0,27.9,32.9,22.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1991-09,1589.9,252,6,4,0,0,0,0,0,29,21,16.1,0,0,11.7,34.4,0,0,35.3,0,27.4,32.3,22.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1991-10,1754.4,164.5,9,6,0,0,0,0,0,31,2,9.4,0,0,61.7,32.2,1.4,1.4,90.6,0,23.6,28.3,18.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1991-11,1802.9,48.5,1,1,0,0,0,0,0,23,0,2.8,0,0,5.1,28.9,50,48.6,5.1,0,18.3,24.1,12.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1991-12,1856.9,54,2,1,0,0,0,0,0,26,0,6.1,0,0,3.8,29.4,92.2,42.2,4.1,0,18.7,24.3,13.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1992-02,,31.9,7,6,0,0,0,0,0,22,0,5.6,0,0,57.7,28.3,,50.4,119,0,17.7,23.1,12.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1992-03,,44.2,8,5,0,0,0,0,0,25,0,5.6,0,0,58.4,28.9,,28.9,84.5,0,18.9,25,12.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1992-04,,90,5,3,0,0,0,0,0,28,0,6.1,0,0,57.4,31.1,,17.8,85.5,0,20.8,26.6,15.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1992-05,,135.7,7,4,0,0,0,0,0,29,3,8.3,0,0,33,32.2,,3.4,63.1,0,23.1,29.5,16.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1992-06,,249.8,18,16,0,0,0,0,0,30,11,18.9,0,0,53.3,33.9,,0,256.2,0,26.7,31.3,22
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1992-07,,246.8,8,7,0,0,0,0,0,26,26,20,0,0,28.2,36.1,0,0,108.1,0,27.8,34.2,21.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1992-08,,,16,16,0,0,,,,,,,0,0,87.4,,,,339.1,0,,,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1992-09,,219.7,11,8,0,0,0,0,0,27,8,20.6,0,0,22.4,33.3,,0,78.9,0,26.5,31.2,21.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1992-10,,116.4,7,6,0,0,0,0,0,31,0,11.7,0,0,67.3,30,,0,121.2,0,22.1,27.1,17.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1992-11,,84.1,7,4,0,0,0,0,0,24,0,3.9,0,0,30,30.6,,33.9,59.9,0,20.1,25,15.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1992-12,,16,1,0,0,0,0,0,0,23,0,1.1,0,0,1,26.7,,68.3,1,0,16.6,22.6,10.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1993-01,52.8,52.8,8,6,0,0,0,0,0,21,0,1.1,0,0,51.3,28.3,,49.8,153.4,0,18.4,23.8,13
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1993-02,57.3,4.5,7,5,0,0,0,0,0,14,0,1.7,0,0,12.7,25.6,,98.5,48.9,0,15,21.1,8.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1993-03,86.8,29.5,10,5,0,0,0,3,0,25,0,-0.6,0,0,47,30,,67.7,133.4,0,17.1,23.7,10.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1993-04,130.9,44.1,4,3,0,0,0,0,0,29,0,3.9,0,0,40.4,31.1,,13.3,65.5,0,19.4,26.7,12.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1993-05,275,144.1,5,5,0,0,0,0,0,30,2,11.7,0,0,50.8,32.2,,0,113.5,0,23.1,29.8,16.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1993-06,518.6,243.6,8,7,0,0,0,0,0,30,19,17.8,0,0,21.8,35,,0,59.9,0,26.4,32.4,20.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1993-07,814.2,295.6,9,6,0,0,0,0,0,31,30,18.9,0,0,23.1,36.1,0,0,74.6,0,27.9,33.9,21.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1993-08,1091,276.8,11,8,0,0,0,0,0,30,22,18.9,0,0,47,36.1,0,0,136.9,0,27.6,33.2,21.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1993-09,1343.6,252.6,5,3,0,0,0,0,0,30,22,17.2,0,0,23.6,33.9,0,0,44.4,0,26.8,32.3,21.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1993-10,1490.5,146.9,9,6,0,0,0,0,0,29,0,7.8,0,0,19.1,31.1,4.1,4.1,65.5,0,23.1,28.2,18
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1993-11,1557.9,67.4,4,0,0,0,0,0,0,27,0,1.7,0,0,1,30.6,26.3,22.2,2.6,0,19.9,25.4,14.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1993-12,1567.7,9.8,3,3,0,0,0,3,0,21,0,-2.8,0,0,14.2,25.6,152.7,126.4,27.4,0,14.4,21.4,7.4
